1.000000000000000000e+01,6.918011026151058562e-01,1.570000000000000000e+03,4.430000000000000000e+02,2.745098039215686514e-01,0.000000000000000000e+00,4.746913909912109375e-04,-3.281831741333007812e-04
1.100000000000000000e+01,7.762256272086375253e-01,1.571000000000000000e+03,4.340000000000000000e+02,3.529411764705882582e-01,-3.921568627450980338e-02,4.872083663940429688e-04,-3.355741500854492188e-04
1.200000000000000000e+01,8.455011446890968729e-01,1.571000000000000000e+03,4.260000000000000000e+02,3.137254901960784270e-01,0.000000000000000000e+00,4.872083663940429688e-04,-3.355741500854492188e-04
1.300000000000000000e+01,9.207815885795780364e-01,1.572000000000000000e+03,4.240000000000000000e+02,7.843137254901960675e-02,-3.921568627450980338e-02,1.662135124206542969e-03,-3.225803375244140625e-04
1.400000000000000000e+01,9.990131377518266520e-01,1.572000000000000000e+03,4.190000000000000000e+02,1.960784313725490169e-01,0.000000000000000000e+00,5.311846733093261719e-03,-3.894567489624023438e-04
1.500000000000000000e+01,1.077322118869888712e+00,1.572000000000000000e+03,4.140000000000000000e+02,1.960784313725490169e-01,0.000000000000000000e+00,1.081144809722900391e-02,-4.616975784301757812e-04
1.600000000000000000e+01,1.146234180278162595e+00,1.572000000000000000e+03,4.120000000000000000e+02,7.843137254901960675e-02,0.000000000000000000e+00,1.769816875457763672e-02,-6.229877471923828125e-04
1.700000000000000000e+01,1.215077896142427338e+00,1.572000000000000000e+03,4.110000000000000000e+02,3.921568627450980338e-02,0.000000000000000000e+00,2.314794063568115234e-02,-6.567239761352539062e-04
1.800000000000000000e+01,1.293138778985128079e+00,1.572000000000000000e+03,4.090000000000000000e+02,7.843137254901960675e-02,0.000000000000000000e+00,2.764821052551269531e-02,-5.667209625244140625e-04
1.900000000000000000e+01,1.361816964312169365e+00,1.573000000000000000e+03,4.040000000000000000e+02,1.960784313725490169e-01,-3.921568627450980338e-02,3.377306461334228516e-02,-5.073547363281250000e-04
2.000000000000000000e+01,1.436808223588694311e+00,1.573000000000000000e+03,3.880000000000000000e+02,6.274509803921568540e-01,0.000000000000000000e+00,3.975999355316162109e-02,-6.346702575683593750e-04
2.100000000000000000e+01,1.516061005311594601e+00,1.573000000000000000e+03,3.840000000000000000e+02,1.568627450980392135e-01,0.000000000000000000e+00,4.344689846038818359e-02,-8.480548858642578125e-04
2.200000000000000000e+01,1.594117147422918768e+00,1.573000000000000000e+03,3.820000000000000000e+02,7.843137254901960675e-02,0.000000000000000000e+00,4.564654827117919922e-02,-9.318590164184570312e-04
2.300000000000000000e+01,1.666685892966137450e+00,1.573000000000000000e+03,3.790000000000000000e+02,1.176470588235294101e-01,0.000000000000000000e+00,4.928338527679443359e-02,-1.031398773193359375e-03
2.400000000000000000e+01,1.747498375311851371e+00,1.573000000000000000e+03,3.780000000000000000e+02,3.921568627450980338e-02,0.000000000000000000e+00,5.412006378173828125e-02,-1.198768615722656250e-03
2.500000000000000000e+01,1.816444411961655403e+00,1.572000000000000000e+03,3.750000000000000000e+02,1.176470588235294101e-01,3.921568627450980338e-02,5.916917324066162109e-02,-1.348733901977539062e-03
2.600000000000000000e+01,1.881885467880557439e+00,1.571000000000000000e+03,3.720000000000000000e+02,1.176470588235294101e-01,3.921568627450980338e-02,6.144344806671142578e-02,-1.438498497009277344e-03
2.700000000000000000e+01,1.952509328376635267e+00,1.571000000000000000e+03,3.700000000000000000e+02,7.843137254901960675e-02,0.000000000000000000e+00,6.313097476959228516e-02,-1.427888870239257812e-03
2.800000000000000000e+01,2.033548970767465214e+00,1.571000000000000000e+03,3.690000000000000000e+02,3.921568627450980338e-02,0.000000000000000000e+00,6.555616855621337891e-02,-1.414418220520019531e-03
2.900000000000000000e+01,2.118373692101349182e+00,1.571000000000000000e+03,3.620000000000000000e+02,2.745098039215686514e-01,0.000000000000000000e+00,6.855678558349609375e-02,-1.299142837524414062e-03
3.000000000000000000e+01,2.198265287377210164e+00,1.571000000000000000e+03,3.550000000000000000e+02,2.745098039215686514e-01,0.000000000000000000e+00,7.074499130249023438e-02,-1.154899597167968750e-03
3.100000000000000000e+01,2.265607376578021803e+00,1.570000000000000000e+03,3.520000000000000000e+02,1.176470588235294101e-01,3.921568627450980338e-02,7.230830192565917969e-02,-1.020669937133789062e-03
3.200000000000000000e+01,2.334795980649914782e+00,1.570000000000000000e+03,3.490000000000000000e+02,1.176470588235294101e-01,0.000000000000000000e+00,7.444608211517333984e-02,-9.024143218994140625e-04
3.300000000000000000e+01,2.420750576295158218e+00,1.570000000000000000e+03,3.410000000000000000e+02,3.137254901960784270e-01,0.000000000000000000e+00,7.663381099700927734e-02,-7.827281951904296875e-04
3.400000000000000000e+01,2.519737442493940716e+00,1.570000000000000000e+03,3.350000000000000000e+02,2.352941176470588203e-01,0.000000000000000000e+00,7.945942878723144531e-02,-5.956888198852539062e-04
3.500000000000000000e+01,2.597789238934836931e+00,1.570000000000000000e+03,3.270000000000000000e+02,3.137254901960784270e-01,0.000000000000000000e+00,8.178448677062988281e-02,-3.747940063476562500e-04
3.600000000000000000e+01,2.682665713252912365e+00,1.570000000000000000e+03,3.220000000000000000e+02,1.960784313725490169e-01,0.000000000000000000e+00,8.467185497283935547e-02,-2.480745315551757812e-04
3.700000000000000000e+01,2.782935737410888954e+00,1.570000000000000000e+03,3.210000000000000000e+02,3.921568627450980338e-02,0.000000000000000000e+00,8.969664573669433594e-02,-6.544589996337890625e-05
3.800000000000000000e+01,2.867202632686157937e+00,1.570000000000000000e+03,3.190000000000000000e+02,7.843137254901960675e-02,0.000000000000000000e+00,9.539628028869628906e-02,1.082420349121093750e-04
3.900000000000000000e+01,2.952752685920620568e+00,1.570000000000000000e+03,3.190000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.020830869674682617e-01,3.275871276855468750e-04
4.000000000000000000e+01,3.020660107338059674e+00,1.570000000000000000e+03,3.190000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.084458827972412109e-01,1.317262649536132812e-04
4.100000000000000000e+01,3.098663311282348065e+00,1.570000000000000000e+03,3.190000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.142711639404296875e-01,-2.176761627197265625e-04
4.200000000000000000e+01,3.167392064410737174e+00,1.570000000000000000e+03,3.170000000000000000e+02,7.843137254901960675e-02,0.000000000000000000e+00,1.188710927963256836e-01,-3.077983856201171875e-04
4.300000000000000000e+01,3.236221558080873084e+00,1.570000000000000000e+03,3.150000000000000000e+02,7.843137254901960675e-02,0.000000000000000000e+00,1.236457824707031250e-01,-1.744031906127929688e-04
4.400000000000000000e+01,3.320367564706045105e+00,1.570000000000000000e+03,3.140000000000000000e+02,3.921568627450980338e-02,0.000000000000000000e+00,1.265832185745239258e-01,-4.565715789794921875e-05
4.500000000000000000e+01,3.386905704877619883e+00,1.570000000000000000e+03,3.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.283204555511474609e-01,5.352497100830078125e-05
4.600000000000000000e+01,3.457471886475286027e+00,1.570000000000000000e+03,3.110000000000000000e+02,1.176470588235294101e-01,0.000000000000000000e+00,1.303701400756835938e-01,5.722045898437500000e-05
4.700000000000000000e+01,3.536266792559422001e+00,1.569000000000000000e+03,3.060000000000000000e+02,1.960784313725490169e-01,3.921568627450980338e-02,1.314952373504638672e-01,-1.573562622070312500e-05
4.800000000000000000e+01,3.620822082326751179e+00,1.569000000000000000e+03,3.030000000000000000e+02,1.176470588235294101e-01,0.000000000000000000e+00,1.329829692840576172e-01,-1.559257507324218750e-04
4.900000000000000000e+01,3.699039804365818807e+00,1.568000000000000000e+03,3.010000000000000000e+02,7.843137254901960675e-02,3.921568627450980338e-02,1.339827775955200195e-01,-1.853704452514648438e-04
5.000000000000000000e+01,3.783595884255043451e+00,1.568000000000000000e+03,2.970000000000000000e+02,1.568627450980392135e-01,0.000000000000000000e+00,1.349825859069824219e-01,-6.556510925292968750e-05
5.100000000000000000e+01,3.852763155035743292e+00,1.568000000000000000e+03,2.940000000000000000e+02,1.176470588235294101e-01,0.000000000000000000e+00,1.359324455261230469e-01,4.005432128906250000e-05
5.200000000000000000e+01,3.937079432929515121e+00,1.567000000000000000e+03,2.920000000000000000e+02,7.843137254901960675e-02,3.921568627450980338e-02,1.375447511672973633e-01,9.465217590332031250e-05
5.300000000000000000e+01,4.022059018155025534e+00,1.567000000000000000e+03,2.860000000000000000e+02,2.352941176470588203e-01,0.000000000000000000e+00,1.400697231292724609e-01,1.294612884521484375e-04
5.400000000000000000e+01,4.100101333133168602e+00,1.567000000000000000e+03,2.840000000000000000e+02,7.843137254901960675e-02,0.000000000000000000e+00,1.425445079803466797e-01,1.046657562255859375e-04
5.500000000000000000e+01,4.184352030909567866e+00,1.566000000000000000e+03,2.780000000000000000e+02,2.352941176470588203e-01,3.921568627450980338e-02,1.450070142745971680e-01,1.163482666015625000e-04
5.600000000000000000e+01,4.253590807721860934e+00,1.565000000000000000e+03,2.740000000000000000e+02,1.568627450980392135e-01,3.921568627450980338e-02,1.467193365097045898e-01,1.869201660156250000e-04
5.700000000000000000e+01,4.322230277075995275e+00,1.564000000000000000e+03,2.710000000000000000e+02,1.176470588235294101e-01,3.921568627450980338e-02,1.492065191268920898e-01,3.201961517333984375e-04
5.800000000000000000e+01,4.388597750918022733e+00,1.564000000000000000e+03,2.670000000000000000e+02,1.568627450980392135e-01,0.000000000000000000e+00,1.512185335159301758e-01,4.234313964843750000e-04
5.900000000000000000e+01,4.455844235369410988e+00,1.564000000000000000e+03,2.600000000000000000e+02,2.745098039215686514e-01,0.000000000000000000e+00,1.534556150436401367e-01,5.288124084472656250e-04
6.000000000000000000e+01,4.538337702048982791e+00,1.564000000000000000e+03,2.530000000000000000e+02,2.745098039215686514e-01,0.000000000000000000e+00,1.567546129226684570e-01,7.377862930297851562e-04
6.100000000000000000e+01,4.622857831391937289e+00,1.564000000000000000e+03,2.480000000000000000e+02,1.960784313725490169e-01,0.000000000000000000e+00,1.612033843994140625e-01,9.113550186157226562e-04
6.200000000000000000e+01,4.700897380943445114e+00,1.564000000000000000e+03,2.440000000000000000e+02,1.568627450980392135e-01,0.000000000000000000e+00,1.652401685714721680e-01,1.063823699951171875e-03
6.300000000000000000e+01,4.785462547234474506e+00,1.564000000000000000e+03,2.400000000000000000e+02,1.568627450980392135e-01,0.000000000000000000e+00,1.697891950607299805e-01,1.169800758361816406e-03
6.400000000000000000e+01,4.869897738473603077e+00,1.564000000000000000e+03,2.370000000000000000e+02,1.176470588235294101e-01,0.000000000000000000e+00,1.744887828826904297e-01,1.218914985656738281e-03
6.500000000000000000e+01,4.952900438715182041e+00,1.564000000000000000e+03,2.340000000000000000e+02,1.176470588235294101e-01,0.000000000000000000e+00,1.801265478134155273e-01,1.177072525024414062e-03
6.600000000000000000e+01,5.023784249315062844e+00,1.564000000000000000e+03,2.330000000000000000e+02,3.921568627450980338e-02,0.000000000000000000e+00,1.859769821166992188e-01,1.126825809478759766e-03
6.700000000000000000e+01,5.101867255570852855e+00,1.563000000000000000e+03,2.290000000000000000e+02,1.568627450980392135e-01,3.921568627450980338e-02,1.906894445419311523e-01,1.088917255401611328e-03
6.800000000000000000e+01,5.186194595171169652e+00,1.563000000000000000e+03,2.270000000000000000e+02,7.843137254901960675e-02,0.000000000000000000e+00,1.947023868560791016e-01,9.999871253967285156e-04
6.900000000000000000e+01,5.255102310909014918e+00,1.563000000000000000e+03,2.240000000000000000e+02,1.176470588235294101e-01,0.000000000000000000e+00,1.975524425506591797e-01,9.852051734924316406e-04
7.000000000000000000e+01,5.323959458845513026e+00,1.563000000000000000e+03,2.200000000000000000e+02,1.568627450980392135e-01,0.000000000000000000e+00,2.001650333404541016e-01,9.611845016479492188e-04
7.100000000000000000e+01,5.390123476299305771e+00,1.563000000000000000e+03,2.180000000000000000e+02,7.843137254901960675e-02,0.000000000000000000e+00,2.013401985168457031e-01,9.519457817077636719e-04
7.200000000000000000e+01,5.463661306348036817e+00,1.563000000000000000e+03,2.160000000000000000e+02,7.843137254901960675e-02,0.000000000000000000e+00,2.027524709701538086e-01,9.811520576477050781e-04
7.300000000000000000e+01,5.540269945145786856e+00,1.563000000000000000e+03,2.150000000000000000e+02,3.921568627450980338e-02,0.000000000000000000e+00,2.041403055191040039e-01,9.209513664245605469e-04
7.400000000000000000e+01,5.624792049793481574e+00,1.563000000000000000e+03,2.120000000000000000e+02,1.176470588235294101e-01,0.000000000000000000e+00,2.055530548095703125e-01,8.153319358825683594e-04
7.500000000000000000e+01,5.702900339949945163e+00,1.563000000000000000e+03,2.100000000000000000e+02,7.843137254901960675e-02,0.000000000000000000e+00,2.070906162261962891e-01,7.541179656982421875e-04
7.600000000000000000e+01,5.787441407523145287e+00,1.563000000000000000e+03,2.090000000000000000e+02,3.921568627450980338e-02,0.000000000000000000e+00,2.085658311843872070e-01,6.995201110839843750e-04
7.700000000000000000e+01,5.865914733995587049e+00,1.563000000000000000e+03,2.050000000000000000e+02,1.568627450980392135e-01,0.000000000000000000e+00,2.100158929824829102e-01,6.891489028930664062e-04
7.800000000000000000e+01,5.937817406780430574e+00,1.563000000000000000e+03,2.000000000000000000e+02,1.960784313725490169e-01,0.000000000000000000e+00,2.111160755157470703e-01,6.478428840637207031e-04
7.900000000000000000e+01,6.009653314265057666e+00,1.563000000000000000e+03,1.950000000000000000e+02,1.960784313725490169e-01,0.000000000000000000e+00,2.125411033630371094e-01,5.771517753601074219e-04
8.000000000000000000e+01,6.081119839763279522e+00,1.563000000000000000e+03,1.950000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.138786315917968750e-01,5.430579185485839844e-04
8.100000000000000000e+01,6.150453431203098731e+00,1.563000000000000000e+03,1.950000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.151660919189453125e-01,5.384087562561035156e-04
8.200000000000000000e+01,6.223213781306110803e+00,1.563000000000000000e+03,1.940000000000000000e+02,3.921568627450980338e-02,0.000000000000000000e+00,2.174909114837646484e-01,6.183385848999023438e-04
8.300000000000000000e+01,6.303540733746697988e+00,1.563000000000000000e+03,1.870000000000000000e+02,2.745098039215686514e-01,0.000000000000000000e+00,2.205780744552612305e-01,6.791949272155761719e-04
8.400000000000000000e+01,6.376724984246944672e+00,1.563000000000000000e+03,1.760000000000000000e+02,4.313725490196078649e-01,0.000000000000000000e+00,2.231403589248657227e-01,7.539987564086914062e-04
8.500000000000000000e+01,6.446496698278126658e+00,1.564000000000000000e+03,1.690000000000000000e+02,2.745098039215686514e-01,-3.921568627450980338e-02,2.265026569366455078e-01,7.877945899963378906e-04
8.600000000000000000e+01,6.521543661148323068e+00,1.564000000000000000e+03,1.660000000000000000e+02,1.176470588235294101e-01,0.000000000000000000e+00,2.294151782989501953e-01,7.305145263671875000e-04
8.700000000000000000e+01,6.589657304380632574e+00,1.565000000000000000e+03,1.620000000000000000e+02,1.568627450980392135e-01,-3.921568627450980338e-02,2.316901683807373047e-01,7.222294807434082031e-04
8.800000000000000000e+01,6.661832174158668352e+00,1.565000000000000000e+03,1.610000000000000000e+02,3.921568627450980338e-02,0.000000000000000000e+00,2.357151508331298828e-01,6.591081619262695312e-04
8.900000000000000000e+01,6.731902554266558703e+00,1.565000000000000000e+03,1.560000000000000000e+02,1.960784313725490169e-01,0.000000000000000000e+00,2.394152879714965820e-01,6.234049797058105469e-04
9.000000000000000000e+01,6.818896950327011375e+00,1.566000000000000000e+03,1.510000000000000000e+02,1.960784313725490169e-01,-3.921568627450980338e-02,2.458777427673339844e-01,5.399584770202636719e-04
9.100000000000000000e+01,6.892127027897228864e+00,1.566000000000000000e+03,1.450000000000000000e+02,2.352941176470588203e-01,0.000000000000000000e+00,2.491400241851806641e-01,5.230307579040527344e-04
9.200000000000000000e+01,6.968593444753689248e+00,1.566000000000000000e+03,1.430000000000000000e+02,7.843137254901960675e-02,0.000000000000000000e+00,2.529525756835937500e-01,4.464983940124511719e-04
9.300000000000000000e+01,7.033918747814818850e+00,1.566000000000000000e+03,1.410000000000000000e+02,7.843137254901960675e-02,0.000000000000000000e+00,2.559025287628173828e-01,3.000497817993164062e-04
9.400000000000000000e+01,7.102463402541427051e+00,1.566000000000000000e+03,1.380000000000000000e+02,1.176470588235294101e-01,0.000000000000000000e+00,2.600150108337402344e-01,9.828805923461914062e-05
9.500000000000000000e+01,7.180002804932730243e+00,1.566000000000000000e+03,1.330000000000000000e+02,1.960784313725490169e-01,0.000000000000000000e+00,2.632522583007812500e-01,-2.205371856689453125e-06
9.600000000000000000e+01,7.247197931460875431e+00,1.566000000000000000e+03,1.300000000000000000e+02,1.176470588235294101e-01,0.000000000000000000e+00,2.672269344329833984e-01,-5.292892456054687500e-05
9.700000000000000000e+01,7.318658135983928226e+00,1.566000000000000000e+03,1.250000000000000000e+02,1.960784313725490169e-01,0.000000000000000000e+00,2.694269418716430664e-01,-4.148483276367187500e-05
9.800000000000000000e+01,7.395408996722968809e+00,1.566000000000000000e+03,1.170000000000000000e+02,3.137254901960784270e-01,0.000000000000000000e+00,2.721517086029052734e-01,-1.055598258972167969e-04
9.900000000000000000e+01,7.467628903449079480e+00,1.566000000000000000e+03,1.110000000000000000e+02,2.352941176470588203e-01,0.000000000000000000e+00,2.752012014389038086e-01,-2.313852310180664062e-04
1.000000000000000000e+02,7.528377030366359079e+00,1.566000000000000000e+03,1.070000000000000000e+02,1.568627450980392135e-01,0.000000000000000000e+00,2.775632143020629883e-01,-3.347992897033691406e-04
1.010000000000000000e+02,7.606342308459637103e+00,1.566000000000000000e+03,1.030000000000000000e+02,1.568627450980392135e-01,0.000000000000000000e+00,2.812128067016601562e-01,-4.364848136901855469e-04
1.020000000000000000e+02,7.675500887899480595e+00,1.566000000000000000e+03,1.010000000000000000e+02,7.843137254901960675e-02,0.000000000000000000e+00,2.845877408981323242e-01,-4.490017890930175781e-04
1.030000000000000000e+02,7.744690677154217440e+00,1.566000000000000000e+03,9.900000000000000000e+01,7.843137254901960675e-02,0.000000000000000000e+00,2.892878055572509766e-01,-3.453493118286132812e-04
1.040000000000000000e+02,7.828794807318899096e+00,1.566000000000000000e+03,9.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.939630746841430664e-01,-2.391338348388671875e-04
1.050000000000000000e+02,7.895235762497258669e+00,1.566000000000000000e+03,9.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.974380254745483398e-01,-1.719594001770019531e-04
1.060000000000000000e+02,7.982238454837619734e+00,1.566000000000000000e+03,9.800000000000000000e+01,3.921568627450980338e-02,0.000000000000000000e+00,3.016879558563232422e-01,-1.792907714843750000e-04
1.070000000000000000e+02,8.060552571748006656e+00,1.566000000000000000e+03,9.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.052878379821777344e-01,-2.312660217285156250e-04
1.080000000000000000e+02,8.129500188641603842e+00,1.566000000000000000e+03,9.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.078253269195556641e-01,-2.144575119018554688e-04
1.090000000000000000e+02,8.207531441913202386e+00,1.566000000000000000e+03,9.700000000000000000e+01,3.921568627450980338e-02,0.000000000000000000e+00,3.089628219604492188e-01,-1.495480537414550781e-04
1.100000000000000000e+02,8.292044065098144401e+00,1.566000000000000000e+03,9.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.092378377914428711e-01,-1.351237297058105469e-04
1.110000000000000000e+02,8.361236619779516488e+00,1.566000000000000000e+03,9.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.091628551483154297e-01,-1.797676086425781250e-04
1.120000000000000000e+02,8.440556561863582274e+00,1.566000000000000000e+03,9.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.091628551483154297e-01,-1.797676086425781250e-04
1.130000000000000000e+02,8.510575584048229558e+00,1.566000000000000000e+03,6.900000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,3.091628551483154297e-01,-1.797676086425781250e-04
1.140000000000000000e+02,8.577340094143023563e+00,1.566000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.091628551483154297e-01,-1.797676086425781250e-04
1.150000000000000000e+02,8.746634377018514428e+00,1.565000000000000000e+03,1.031000000000000000e+03,-1.000000000000000000e+00,3.921568627450980338e-02,3.091502189636230469e-01,-1.722574234008789062e-04
1.160000000000000000e+02,8.818053890263920280e+00,1.565000000000000000e+03,1.028000000000000000e+03,1.176470588235294101e-01,0.000000000000000000e+00,3.091877698898315430e-01,-1.947283744812011719e-04
1.170000000000000000e+02,8.886445261342693414e+00,1.564000000000000000e+03,1.025000000000000000e+03,1.176470588235294101e-01,3.921568627450980338e-02,3.106875419616699219e-01,-2.726316452026367188e-04
1.180000000000000000e+02,8.957192380854557712e+00,1.564000000000000000e+03,1.017000000000000000e+03,3.137254901960784270e-01,0.000000000000000000e+00,3.132250308990478516e-01,-2.410411834716796875e-04
1.190000000000000000e+02,9.032269763417751562e+00,1.564000000000000000e+03,1.009000000000000000e+03,3.137254901960784270e-01,0.000000000000000000e+00,3.178000450134277344e-01,-1.149177551269531250e-04
1.200000000000000000e+02,9.110323535163388442e+00,1.564000000000000000e+03,1.003000000000000000e+03,2.352941176470588203e-01,0.000000000000000000e+00,3.229498863220214844e-01,1.036524772644042969e-04
1.210000000000000000e+02,9.179025029086362863e+00,1.564000000000000000e+03,9.980000000000000000e+02,1.960784313725490169e-01,0.000000000000000000e+00,3.270623683929443359e-01,1.860857009887695312e-04
1.220000000000000000e+02,9.247719016851325691e+00,1.564000000000000000e+03,9.960000000000000000e+02,7.843137254901960675e-02,0.000000000000000000e+00,3.328996896743774414e-01,1.813769340515136719e-04
1.230000000000000000e+02,9.332074010718004686e+00,1.564000000000000000e+03,9.920000000000000000e+02,1.568627450980392135e-01,0.000000000000000000e+00,3.387119770050048828e-01,2.364516258239746094e-04
1.240000000000000000e+02,9.398053929770016524e+00,1.564000000000000000e+03,9.890000000000000000e+02,1.176470588235294101e-01,0.000000000000000000e+00,3.434118032455444336e-01,2.547502517700195312e-04
1.250000000000000000e+02,9.468626037281902441e+00,1.563000000000000000e+03,9.850000000000000000e+02,1.568627450980392135e-01,3.921568627450980338e-02,3.500367403030395508e-01,-5.692243576049804688e-05
1.260000000000000000e+02,9.533119341986486361e+00,1.563000000000000000e+03,9.830000000000000000e+02,7.843137254901960675e-02,0.000000000000000000e+00,3.541114330291748047e-01,-1.063346862792968750e-04
1.270000000000000000e+02,9.611231582752429503e+00,1.562000000000000000e+03,9.790000000000000000e+02,1.568627450980392135e-01,3.921568627450980338e-02,3.585861921310424805e-01,-1.274943351745605469e-04
1.280000000000000000e+02,9.679895940946289912e+00,1.562000000000000000e+03,9.750000000000000000e+02,1.568627450980392135e-01,0.000000000000000000e+00,3.618737459182739258e-01,-7.957220077514648438e-05
1.290000000000000000e+02,9.748872002228143430e+00,1.562000000000000000e+03,9.690000000000000000e+02,2.352941176470588203e-01,0.000000000000000000e+00,3.660487532615661621e-01,3.600120544433593750e-05
1.300000000000000000e+02,9.833253465178341202e+00,1.561000000000000000e+03,9.630000000000000000e+02,2.352941176470588203e-01,3.921568627450980338e-02,3.694236278533935547e-01,1.696944236755371094e-04
1.310000000000000000e+02,9.899737877060983848e+00,1.561000000000000000e+03,9.580000000000000000e+02,1.960784313725490169e-01,0.000000000000000000e+00,3.713608980178833008e-01,2.079010009765625000e-04
1.320000000000000000e+02,9.982554898656990972e+00,1.561000000000000000e+03,9.510000000000000000e+02,2.745098039215686514e-01,0.000000000000000000e+00,3.732984066009521484e-01,2.165436744689941406e-04
1.330000000000000000e+02,1.004939091478337865e+01,1.561000000000000000e+03,9.450000000000000000e+02,2.352941176470588203e-01,0.000000000000000000e+00,3.755232095718383789e-01,2.627968788146972656e-04
1.340000000000000000e+02,1.013406985862743959e+01,1.561000000000000000e+03,9.400000000000000000e+02,1.960784313725490169e-01,0.000000000000000000e+00,3.785230517387390137e-01,4.152059555053710938e-04
1.350000000000000000e+02,1.021219553146561765e+01,1.561000000000000000e+03,9.370000000000000000e+02,1.176470588235294101e-01,0.000000000000000000e+00,3.825100064277648926e-01,6.401538848876953125e-04
1.360000000000000000e+02,1.029653274758963555e+01,1.561000000000000000e+03,9.340000000000000000e+02,1.176470588235294101e-01,0.000000000000000000e+00,3.873091340065002441e-01,8.201599121093750000e-04
1.370000000000000000e+02,1.036574149976987691e+01,1.560000000000000000e+03,9.300000000000000000e+02,1.568627450980392135e-01,3.921568627450980338e-02,3.910210728645324707e-01,9.171366691589355469e-04
1.380000000000000000e+02,1.044240900264888339e+01,1.560000000000000000e+03,9.270000000000000000e+02,1.176470588235294101e-01,0.000000000000000000e+00,3.953586220741271973e-01,8.992552757263183594e-04
1.390000000000000000e+02,1.053447558622106506e+01,1.560000000000000000e+03,9.250000000000000000e+02,7.843137254901960675e-02,0.000000000000000000e+00,4.004966616630554199e-01,7.166266441345214844e-04
1.400000000000000000e+02,1.061276520935267342e+01,1.560000000000000000e+03,9.240000000000000000e+02,3.921568627450980338e-02,0.000000000000000000e+00,4.046967029571533203e-01,6.541609764099121094e-04
1.410000000000000000e+02,1.068123006176777956e+01,1.560000000000000000e+03,9.200000000000000000e+02,1.568627450980392135e-01,0.000000000000000000e+00,4.073216319084167480e-01,6.607770919799804688e-04
1.420000000000000000e+02,1.075045027071551473e+01,1.560000000000000000e+03,9.170000000000000000e+02,1.176470588235294101e-01,0.000000000000000000e+00,4.102336764335632324e-01,7.807016372680664062e-04
1.430000000000000000e+02,1.083486175829776244e+01,1.560000000000000000e+03,9.150000000000000000e+02,7.843137254901960675e-02,0.000000000000000000e+00,4.124332070350646973e-01,8.777379989624023438e-04
