3.600000000000000000e+01,3.818781592530187674e-01,4.672344893073025751e-02
3.700000000000000000e+01,3.908416971028205178e-01,4.769318458853522014e-02
3.800000000000000000e+01,3.998083954402065210e-01,4.865510876745551827e-02
3.900000000000000000e+01,4.118739518539222821e-01,4.993640582417514101e-02
4.000000000000000000e+01,4.208805513470590398e-01,5.088294765347849136e-02
4.100000000000000000e+01,4.308815192463817390e-01,5.192392792735960744e-02
4.200000000000000000e+01,4.389470835613163979e-01,5.275565435711652290e-02
4.300000000000000000e+01,4.499467655372532682e-01,5.387859363771534821e-02
4.400000000000000000e+01,4.588842293644851966e-01,5.478125770666357475e-02
4.500000000000000000e+01,4.729329917373002456e-01,5.618228568670330381e-02
4.600000000000000000e+01,4.819324801333725872e-01,5.706818074348830178e-02
4.700000000000000000e+01,4.901908341909448352e-01,5.787308682412928285e-02
4.800000000000000000e+01,4.991496313093702342e-01,5.873750988978339999e-02
4.900000000000000000e+01,5.071417142879717233e-01,5.950092328414671033e-02
5.000000000000000000e+01,5.162482642009595946e-01,6.036185444948653778e-02
5.100000000000000000e+01,5.252698760101214281e-01,6.120532087325408072e-02
5.200000000000000000e+01,5.525081431937912679e-01,6.369453760665647057e-02
5.300000000000000000e+01,5.604223991656313020e-01,6.440153372360592210e-02
5.400000000000000000e+01,5.724338322294671988e-01,6.546048291014121279e-02
5.500000000000000000e+01,5.813957898354769060e-01,6.623952434935162503e-02
5.600000000000000000e+01,5.903210067733200006e-01,6.700596428106307678e-02
5.700000000000000000e+01,5.992695323070966751e-01,6.776497394136299368e-02
5.800000000000000000e+01,6.073659113759775074e-01,6.844356544262053532e-02
5.900000000000000000e+01,6.173313237899776817e-01,6.926819577654387550e-02
6.000000000000000000e+01,6.252238514096761790e-01,6.991299284068036579e-02
6.100000000000000000e+01,6.342292657199689598e-01,7.063975641444467102e-02
6.200000000000000000e+01,6.423659410055486685e-01,7.128821790104680756e-02
6.300000000000000000e+01,6.523886372570127934e-01,7.207632323366404414e-02
6.400000000000000000e+01,6.604289176712737630e-01,7.270006084154098658e-02
6.500000000000000000e+01,6.717521545636453428e-01,7.356571464364933255e-02
6.600000000000000000e+01,7.024345630922210759e-01,7.583692438234265754e-02
6.700000000000000000e+01,7.198729483991143097e-01,7.707985958565921614e-02
6.800000000000000000e+01,7.279389077749970349e-01,7.764317418494036394e-02
6.900000000000000000e+01,7.370162231778307760e-01,7.826843126086394098e-02
7.000000000000000000e+01,7.469271171810031307e-01,7.894068079080614198e-02
7.100000000000000000e+01,7.629014066145054507e-01,8.000155042076835532e-02
7.200000000000000000e+01,7.748452842562286724e-01,8.077672064367218130e-02
7.300000000000000000e+01,7.837740567426039195e-01,8.134626339719466803e-02
7.400000000000000000e+01,7.938224319556899111e-01,8.197717187212091861e-02
7.500000000000000000e+01,8.027488340763770935e-01,8.252881134795644891e-02
7.600000000000000000e+01,8.177014958982796733e-01,8.343454349383697122e-02
7.700000000000000000e+01,8.268969345245738012e-01,8.398032343237751829e-02
7.800000000000000000e+01,8.366387424419902130e-01,8.454936809015002608e-02
7.900000000000000000e+01,8.456955146755266162e-01,8.507006408381599660e-02
8.000000000000000000e+01,8.537006346654130162e-01,8.552370988162870391e-02
8.100000000000000000e+01,8.636763186640619150e-01,8.608050728170546506e-02
8.200000000000000000e+01,8.767141200708739035e-01,8.679422987902547793e-02
8.300000000000000000e+01,8.863200270221688326e-01,8.731014660274170891e-02
8.400000000000000000e+01,8.943528012784172088e-01,8.773523036966335287e-02
8.500000000000000000e+01,9.034474993629642015e-01,8.820966317526750256e-02
8.600000000000000000e+01,9.124015557500133600e-01,8.866978657981465506e-02
8.700000000000000000e+01,9.215021797487807920e-01,8.913049318329618886e-02
8.800000000000000000e+01,9.313534195488009093e-01,8.962147053954580556e-02
8.900000000000000000e+01,9.565816166289053957e-01,9.084347379015045298e-02
9.000000000000000000e+01,9.665276710564522089e-01,9.131179576220027627e-02
9.100000000000000000e+01,9.827093674876691276e-01,9.205822663189212884e-02
9.200000000000000000e+01,9.915911277212291486e-01,9.246003454648028808e-02
9.300000000000000000e+01,1.004569274924889122e+00,9.303748723846284874e-02
9.400000000000000000e+01,1.014594736602989489e+00,9.347596130544658100e-02
9.500000000000000000e+01,1.024598864989896274e+00,9.390713680367998584e-02
9.600000000000000000e+01,1.032505614803723937e+00,9.424356088918320329e-02
9.700000000000000000e+01,1.041468757592577621e+00,9.462043224982041867e-02
9.800000000000000000e+01,1.052501624688148674e+00,9.507798794574434664e-02
9.900000000000000000e+01,1.061403533030058188e+00,9.544225716851921504e-02
1.000000000000000000e+02,1.072437585308473551e+00,9.588793888493959972e-02
1.010000000000000000e+02,1.082325170715712215e+00,9.628205437818407320e-02
1.020000000000000000e+02,1.096309933214946630e+00,9.683142835255202641e-02
1.030000000000000000e+02,1.105376581972183692e+00,9.718281473776547996e-02
1.040000000000000000e+02,1.114263873059016197e+00,9.752378578148775123e-02
1.050000000000000000e+02,1.128360042745594649e+00,9.805795287887476841e-02
1.060000000000000000e+02,1.137388370590872944e+00,9.839603959465177685e-02
1.070000000000000000e+02,1.146328204783793048e+00,9.872789610988361164e-02
1.080000000000000000e+02,1.154349127211600656e+00,9.902330141911601380e-02
1.090000000000000000e+02,1.163356121765685369e+00,9.935253020906847921e-02
1.100000000000000000e+02,1.171335167733001947e+00,9.964210491424026206e-02
1.110000000000000000e+02,1.186261755532334705e+00,1.001789653351218140e-01
1.120000000000000000e+02,1.195360799287310094e+00,1.005033746343658302e-01
1.130000000000000000e+02,1.204214115132612006e+00,1.008171333186540786e-01
1.140000000000000000e+02,1.218235223239065190e+00,1.013105822049434335e-01
1.150000000000000000e+02,1.229236090397846093e+00,1.016950957518224091e-01
1.160000000000000000e+02,1.238120220997094290e+00,1.020041305857580793e-01
1.170000000000000000e+02,1.247137092074879883e+00,1.023165757428020628e-01
1.180000000000000000e+02,1.256181617419027230e+00,1.026289030967752897e-01
1.190000000000000000e+02,1.278265919474727008e+00,1.033878886162033772e-01
1.200000000000000000e+02,1.288264121947413354e+00,1.037302257384599830e-01
1.210000000000000000e+02,1.303227055353964658e+00,1.042416087816835091e-01
1.220000000000000000e+02,1.315175278666116165e+00,1.046494994539875767e-01
1.230000000000000000e+02,1.326265824660099346e+00,1.050280274463901292e-01
1.240000000000000000e+02,1.337188469751170894e+00,1.054009767644442236e-01
1.250000000000000000e+02,1.346191908756723343e+00,1.057086612762390548e-01
1.260000000000000000e+02,1.368371025439949706e+00,1.064684045821484709e-01
1.270000000000000000e+02,1.386379088633898915e+00,1.070880387785928534e-01
1.280000000000000000e+02,1.396402970068207239e+00,1.074343602998426295e-01
1.290000000000000000e+02,1.405319495665193763e+00,1.077434133331577060e-01
1.300000000000000000e+02,1.415365895573539534e+00,1.080928648370456102e-01
1.310000000000000000e+02,1.429255053323351454e+00,1.085783641467508859e-01
1.320000000000000000e+02,1.443254828138611057e+00,1.090708169154758489e-01
1.330000000000000000e+02,1.452244044950034674e+00,1.093887934793766753e-01
1.340000000000000000e+02,1.462192864804217729e+00,1.097424387415691094e-01
1.350000000000000000e+02,1.474232742256311512e+00,1.101729694496314249e-01
1.360000000000000000e+02,1.483780180187298292e+00,1.105164618758818079e-01
1.370000000000000000e+02,1.492561594940059466e+00,1.108340945975543890e-01
1.380000000000000000e+02,1.501533034008821765e+00,1.111603398904310314e-01
1.390000000000000000e+02,1.510557016183671664e+00,1.114903222848689646e-01
1.400000000000000000e+02,1.519549393482679589e+00,1.118210204195747570e-01
1.410000000000000000e+02,1.527574661580915372e+00,1.121177672350399807e-01
1.420000000000000000e+02,1.546743413840170112e+00,1.128328975141708740e-01
1.430000000000000000e+02,1.576756984183735000e+00,1.139711868640140430e-01
1.440000000000000000e+02,1.585632818503074581e+00,1.143122668997591102e-01
1.450000000000000000e+02,1.594603072388992793e+00,1.146590722412815788e-01
1.460000000000000000e+02,1.602788340171179993e+00,1.149773769805374213e-01
1.470000000000000000e+02,1.612645505885420549e+00,1.153630456937397852e-01
1.480000000000000000e+02,1.625563603824980108e+00,1.158723637712451016e-01
1.490000000000000000e+02,1.638606541024116403e+00,1.163910697999559485e-01
1.500000000000000000e+02,1.646635759731832627e+00,1.167126053458736462e-01
1.510000000000000000e+02,1.656530061175187862e+00,1.171111403280751251e-01
1.520000000000000000e+02,1.665592759322944483e+00,1.174783988215433034e-01
1.530000000000000000e+02,1.673552842364755877e+00,1.178027074398672186e-01
1.540000000000000000e+02,1.683485069659121702e+00,1.182096089913079462e-01
1.550000000000000000e+02,1.695737884962202457e+00,1.187149559644094937e-01
1.560000000000000000e+02,1.704940829746509179e+00,1.190969195260646041e-01
1.570000000000000000e+02,1.715925894467368984e+00,1.195554840686226944e-01
1.580000000000000000e+02,1.724930518655765521e+00,1.199334627971093969e-01
1.590000000000000000e+02,1.733868772604893582e+00,1.203104640919997748e-01
1.600000000000000000e+02,1.742071818129741878e+00,1.206579978663148839e-01
1.610000000000000000e+02,1.754229818805296270e+00,1.211757126475656726e-01
1.620000000000000000e+02,1.767266435029264171e+00,1.217341724938664077e-01
1.630000000000000000e+02,1.777432933465810327e+00,1.221719537859999594e-01
1.640000000000000000e+02,1.788365455080582533e+00,1.226448185050607043e-01
1.650000000000000000e+02,1.799266766880460500e+00,1.231183713473860269e-01
1.660000000000000000e+02,1.815259624178520159e+00,1.238164974812279162e-01
1.670000000000000000e+02,1.824220001540737712e+00,1.242092562356747060e-01
1.680000000000000000e+02,1.834154994261739668e+00,1.246459654677670309e-01
1.690000000000000000e+02,1.844108554847299075e+00,1.250846723887450718e-01
1.700000000000000000e+02,1.854356830900087072e+00,1.255374735535057518e-01
1.710000000000000000e+02,1.862722641535522916e+00,1.259078357306199214e-01
1.720000000000000000e+02,1.874677580883790773e+00,1.264380711720968220e-01
1.730000000000000000e+02,1.886649112791875860e+00,1.269699835170951252e-01
1.740000000000000000e+02,1.898640002686414530e+00,1.275034543750023508e-01
1.750000000000000000e+02,1.907575096147958282e+00,1.279012778358462610e-01
1.760000000000000000e+02,1.916725102765229005e+00,1.283088143498660461e-01
1.770000000000000000e+02,1.925781874998765408e+00,1.287122275275272010e-01
1.780000000000000000e+02,1.933984525462665749e+00,1.290775235558251632e-01
1.790000000000000000e+02,1.943112408666846980e+00,1.294838325399512990e-01
1.800000000000000000e+02,1.952879105423989348e+00,1.299182193758622039e-01
1.810000000000000000e+02,1.961901902415995158e+00,1.303190625765730803e-01
1.820000000000000000e+02,1.970801835453164452e+00,1.307138946467584495e-01
1.830000000000000000e+02,1.979865323722817427e+00,1.311152952678267536e-01
1.840000000000000000e+02,2.012922443609987955e+00,1.325714139214900777e-01
1.850000000000000000e+02,2.020940600611159432e+00,1.329222548583327002e-01
1.860000000000000000e+02,2.028894362677802210e+00,1.332691902253767546e-01
1.870000000000000000e+02,2.038904812039877612e+00,1.337041579728975860e-01
1.880000000000000000e+02,2.049801383108379227e+00,1.341753072145353554e-01
1.890000000000000000e+02,2.058790204858854445e+00,1.345619873973050717e-01
1.900000000000000000e+02,2.067856063494195595e+00,1.349500253617010315e-01
1.910000000000000000e+02,2.077857821515414205e+00,1.353756819971597969e-01
1.920000000000000000e+02,2.085763386146397558e+00,1.357102026171831399e-01
1.930000000000000000e+02,2.094692948754669271e+00,1.360858870255474418e-01
1.940000000000000000e+02,2.105745568897641640e+00,1.365475252899406300e-01
1.950000000000000000e+02,2.114816563325307097e+00,1.369234542832673263e-01
1.960000000000000000e+02,2.123812496172847286e+00,1.372935115948615004e-01
1.970000000000000000e+02,2.138862342987964293e+00,1.379060994395535922e-01
1.980000000000000000e+02,2.148787854246213769e+00,1.383054027910378680e-01
1.990000000000000000e+02,2.180842704508238139e+00,1.395671937266822205e-01
2.000000000000000000e+02,2.214083922797189352e+00,1.408262183580556437e-01
2.010000000000000000e+02,2.223043510037510995e+00,1.411561675828958973e-01
2.020000000000000000e+02,2.233002996537290841e+00,1.415179902929321887e-01
2.030000000000000000e+02,2.241967719569936790e+00,1.418390933134790477e-01
2.040000000000000000e+02,2.252978068191470395e+00,1.422273596118468209e-01
2.050000000000000000e+02,2.262953752190119072e+00,1.425731671702497316e-01
2.060000000000000000e+02,2.275888442689495861e+00,1.430128465431028395e-01
2.070000000000000000e+02,2.284917955717618465e+00,1.433138038104777301e-01
2.080000000000000000e+02,2.294060061115928750e+00,1.436133869188272738e-01
2.090000000000000000e+02,2.302801574712938670e+00,1.438949225327981474e-01
2.100000000000000000e+02,2.337164766094289359e+00,1.449533510557168003e-01
2.110000000000000000e+02,2.346068254679990694e+00,1.452146162092889103e-01
2.120000000000000000e+02,2.355142014534292283e+00,1.454752185987568669e-01
2.130000000000000000e+02,2.363156615986931275e+00,1.457005851578543620e-01
2.140000000000000000e+02,2.376163602639797201e+00,1.460565762013270319e-01
2.150000000000000000e+02,2.385168621889142138e+00,1.462958632425766792e-01
2.160000000000000000e+02,2.394348653138462790e+00,1.465336775784170931e-01
2.170000000000000000e+02,2.404274559457660221e+00,1.467837792679257680e-01
2.180000000000000000e+02,2.412356321271464044e+00,1.469819602417845317e-01
2.190000000000000000e+02,2.421295365342488015e+00,1.471954075444614762e-01
2.200000000000000000e+02,2.430242705693420824e+00,1.474029475061816585e-01
2.210000000000000000e+02,2.439257601466466419e+00,1.476058268548666730e-01
2.220000000000000000e+02,2.455235446448500891e+00,1.479499074051450758e-01
2.230000000000000000e+02,2.464154737472123546e+00,1.481332934123059386e-01
2.240000000000000000e+02,2.476272046870030774e+00,1.483723803414919717e-01
2.250000000000000000e+02,2.485186202101329123e+00,1.485408330192478643e-01
2.260000000000000000e+02,2.493315766289844415e+00,1.486889413633374624e-01
2.270000000000000000e+02,2.505523544644850276e+00,1.489014255036008594e-01
2.280000000000000000e+02,2.516460411930050434e+00,1.490816404212083612e-01
2.290000000000000000e+02,2.524492001003454611e+00,1.492078615295939770e-01
2.300000000000000000e+02,2.533398650076740477e+00,1.493417653968615866e-01
2.310000000000000000e+02,2.543435963583281723e+00,1.494850141278412647e-01
2.320000000000000000e+02,2.554337670444107644e+00,1.496314125684944374e-01
2.330000000000000000e+02,2.562330148483657144e+00,1.497326713968324674e-01
2.340000000000000000e+02,2.571294081394407183e+00,1.498401363286299970e-01
2.350000000000000000e+02,2.580297125339011455e+00,1.499415907590983255e-01
2.360000000000000000e+02,2.588378492091867322e+00,1.500271438580600136e-01
2.370000000000000000e+02,2.597358622501486636e+00,1.501161123860494662e-01
2.380000000000000000e+02,2.606528777227106630e+00,1.502003647565998135e-01
2.390000000000000000e+02,2.618303568783074020e+00,1.502988234349543761e-01
2.400000000000000000e+02,2.627245378280734123e+00,1.503663351230834777e-01
2.410000000000000000e+02,2.636458199588741724e+00,1.504293866468046081e-01
2.420000000000000000e+02,2.645383021465636642e+00,1.504842158624583870e-01
2.430000000000000000e+02,2.654332732182257626e+00,1.505330697083265001e-01
2.440000000000000000e+02,2.666319671467315633e+00,1.505889822985050364e-01
2.450000000000000000e+02,2.690753005919988450e+00,1.506697555360927698e-01
2.460000000000000000e+02,2.699014125404196829e+00,1.506871757489512687e-01
2.470000000000000000e+02,2.707967391669349855e+00,1.507005196418939874e-01
2.480000000000000000e+02,2.718936653952288562e+00,1.507091305863666186e-01
2.490000000000000000e+02,2.727891500461233854e+00,1.507099414605154453e-01
2.500000000000000000e+02,2.736970396107859749e+00,1.507051521272538552e-01
2.510000000000000000e+02,2.746015316512954829e+00,1.506948556144017959e-01
2.520000000000000000e+02,2.754203349721778160e+00,1.506808599739529464e-01
2.530000000000000000e+02,2.766085202794660969e+00,1.506528088013134037e-01
2.540000000000000000e+02,2.776128837276370831e+00,1.506221057250122231e-01
2.550000000000000000e+02,2.784180969519072679e+00,1.505929719997542438e-01
2.560000000000000000e+02,2.795097293634975610e+00,1.505472075676614896e-01
2.570000000000000000e+02,2.805079693669740859e+00,1.504992035299220210e-01
2.580000000000000000e+02,2.821146427365081699e+00,1.504100176755838736e-01
2.590000000000000000e+02,2.829162214000565001e+00,1.503602097685714511e-01
2.600000000000000000e+02,2.838347776103158360e+00,1.502989389222548766e-01
2.610000000000000000e+02,2.846623907903391704e+00,1.502400090939289556e-01
2.620000000000000000e+02,2.855496976796095154e+00,1.501730299217986786e-01
2.630000000000000000e+02,2.864448662817456359e+00,1.501016049769849370e-01
2.640000000000000000e+02,2.873437879628879532e+00,1.500261259268114433e-01
2.650000000000000000e+02,2.882455540828561258e+00,1.499467712182230017e-01
2.660000000000000000e+02,2.890391130091594984e+00,1.498740420759115677e-01
2.670000000000000000e+02,2.898495410379436255e+00,1.497970787722240071e-01
2.680000000000000000e+02,2.907392973050917373e+00,1.497095839611155277e-01
2.690000000000000000e+02,2.917370632354306270e+00,1.496079137497522693e-01
2.700000000000000000e+02,2.925392344904010233e+00,1.495235875775652312e-01
2.710000000000000000e+02,2.934492968902777665e+00,1.494252805550597696e-01
2.720000000000000000e+02,2.943430827790957327e+00,1.493261549810597499e-01
2.730000000000000000e+02,2.952563846787463309e+00,1.492223933829192606e-01
2.740000000000000000e+02,2.962550197431708998e+00,1.491062785781261668e-01
2.750000000000000000e+02,2.975091012165901994e+00,1.489568684009565658e-01
2.760000000000000000e+02,2.991109153364635453e+00,1.487608889625239572e-01
2.770000000000000000e+02,2.999139557255195765e+00,1.486607431623847564e-01
2.780000000000000000e+02,3.007278602906463316e+00,1.485581176644702184e-01
2.790000000000000000e+02,3.025303258660229755e+00,1.483274537614917843e-01
2.800000000000000000e+02,3.035507682947786723e+00,1.481952145693746503e-01
2.810000000000000000e+02,3.044393393790826963e+00,1.480793454179830659e-01
2.820000000000000000e+02,3.054399102421526013e+00,1.479482928902126626e-01
2.830000000000000000e+02,3.065328858609662088e+00,1.478047142643169887e-01
2.840000000000000000e+02,3.074289235971879641e+00,1.476868939863087982e-01
2.850000000000000000e+02,3.084306401370071171e+00,1.475552903326959320e-01
2.860000000000000000e+02,3.093388062443333641e+00,1.474362787039019684e-01
2.870000000000000000e+02,3.108450551208787882e+00,1.472400310800234258e-01
2.880000000000000000e+02,3.118336556372234281e+00,1.471123438236019709e-01
2.890000000000000000e+02,3.129531398456496749e+00,1.469691679781640059e-01
2.900000000000000000e+02,3.138434491981250574e+00,1.468565944145985014e-01
2.910000000000000000e+02,3.147435560621114625e+00,1.467441358310543897e-01
2.920000000000000000e+02,3.155529174263359327e+00,1.466443224087166652e-01
2.930000000000000000e+02,3.164552366316313314e+00,1.465346667348859933e-01
2.940000000000000000e+02,3.174495260256275930e+00,1.464160181826404672e-01
2.950000000000000000e+02,3.182564380119742964e+00,1.463215686686031025e-01
2.960000000000000000e+02,3.190533154502410706e+00,1.462300420528045986e-01
2.970000000000000000e+02,3.199489581255148263e+00,1.461293937352786398e-01
2.980000000000000000e+02,3.209530845371169505e+00,1.460195506434909252e-01
2.990000000000000000e+02,3.220478379301966676e+00,1.459036672641110255e-01
3.000000000000000000e+02,3.233414650045135730e+00,1.457723392329567103e-01
3.010000000000000000e+02,3.241375128147895079e+00,1.456947424290004622e-01
3.020000000000000000e+02,3.250379357275343661e+00,1.456100947678451440e-01
3.030000000000000000e+02,3.259508030601421247e+00,1.455278192986279584e-01
3.040000000000000000e+02,3.270461885507386590e+00,1.454340309013465449e-01
3.050000000000000000e+02,3.284399240692857713e+00,1.453228998861758325e-01
3.060000000000000000e+02,3.294344504998508505e+00,1.452495022784399126e-01
3.070000000000000000e+02,3.302395452058366487e+00,1.451938419424737559e-01
3.080000000000000000e+02,3.311359384969116082e+00,1.451359608049474226e-01
3.090000000000000000e+02,3.320516502683451332e+00,1.450814243229980594e-01
3.100000000000000000e+02,3.342480311150002770e+00,1.449703963014383479e-01
3.110000000000000000e+02,3.352597426968045635e+00,1.449290551821780515e-01
3.120000000000000000e+02,3.365747030623149172e+00,1.448849686008203963e-01
3.130000000000000000e+02,3.373982866206683973e+00,1.448630660690188865e-01
3.140000000000000000e+02,3.381956776381676466e+00,1.448461540809820036e-01
3.150000000000000000e+02,3.389971772895263413e+00,1.448334944463892104e-01
3.160000000000000000e+02,3.398919113246196222e+00,1.448245986035585631e-01
3.170000000000000000e+02,3.407011541705596613e+00,1.448213964219952354e-01
3.180000000000000000e+02,3.416087276864638422e+00,1.448233760949872995e-01
3.190000000000000000e+02,3.426068491716559361e+00,1.448324734697874761e-01
3.200000000000000000e+02,3.437080420581885232e+00,1.448510746271496619e-01
3.210000000000000000e+02,3.446057785564867970e+00,1.448730006414100380e-01
3.220000000000000000e+02,3.455020138231825744e+00,1.449010415010681396e-01
3.230000000000000000e+02,3.477072045289787194e+00,1.449967131526863628e-01
3.240000000000000000e+02,3.490065994931367932e+00,1.450711936726742368e-01
3.250000000000000000e+02,3.498097584004772553e+00,1.451240586749452943e-01
3.260000000000000000e+02,3.506254407398701645e+00,1.451831421041339110e-01
3.270000000000000000e+02,3.515015278982164926e+00,1.452527037958502576e-01
3.280000000000000000e+02,3.526140195278626432e+00,1.453502197677276064e-01
3.290000000000000000e+02,3.536245459268228419e+00,1.454477735305391151e-01
3.300000000000000000e+02,3.545215713154147075e+00,1.455415788770222096e-01
3.310000000000000000e+02,3.554171349784988276e+00,1.456420325646900493e-01
3.320000000000000000e+02,3.563215875129135402e+00,1.457504124891004227e-01
3.330000000000000000e+02,3.571228501277034617e+00,1.458522663231866245e-01
3.340000000000000000e+02,3.580178211993655157e+00,1.459725379454647476e-01
3.350000000000000000e+02,3.589227083008231123e+00,1.461011389154761586e-01
3.360000000000000000e+02,3.598086324767753474e+00,1.462338729713311414e-01
3.370000000000000000e+02,3.608096774129828876e+00,1.463919937695919715e-01
3.380000000000000000e+02,3.617225842516854417e+00,1.465437235863428223e-01
3.390000000000000000e+02,3.628206956628234003e+00,1.467357488905737251e-01
3.400000000000000000e+02,3.638172764103182022e+00,1.469190003777789133e-01
3.410000000000000000e+02,3.647084153907844239e+00,1.470900840323640379e-01
3.420000000000000000e+02,3.656094308949513039e+00,1.472699749122955148e-01
3.430000000000000000e+02,3.664138539973254449e+00,1.474364323975208002e-01
3.440000000000000000e+02,3.677073625533579193e+00,1.477156142245091563e-01
3.450000000000000000e+02,3.686988470146231656e+00,1.479391689777504182e-01
3.460000000000000000e+02,3.695950427752241474e+00,1.481483263763872238e-01
3.470000000000000000e+02,3.708994945195169812e+00,1.484646919668439202e-01
3.480000000000000000e+02,3.717270681934455645e+00,1.486726682499647789e-01
3.490000000000000000e+02,3.727226217824755050e+00,1.489302588082480616e-01
3.500000000000000000e+02,3.737176222861782193e+00,1.491956991739530614e-01
3.510000000000000000e+02,3.745211762544666367e+00,1.494158353899315839e-01
3.520000000000000000e+02,3.755178360141510741e+00,1.496959505788433287e-01
3.530000000000000000e+02,3.765103081277864305e+00,1.499825761647697597e-01
3.540000000000000000e+02,3.775084691190733643e+00,1.502784680979560028e-01
3.550000000000000000e+02,3.784411290051772792e+00,1.505617450999420237e-01
3.560000000000000000e+02,3.796389537995974450e+00,1.509350279402407735e-01
3.570000000000000000e+02,3.805333322798374773e+00,1.512205599538594125e-01
3.580000000000000000e+02,3.817433249514568860e+00,1.516159226113532876e-01
3.590000000000000000e+02,3.825558468032655757e+00,1.518871461630877939e-01
3.600000000000000000e+02,3.835523880446655820e+00,1.522259440432244815e-01
3.610000000000000000e+02,3.845669835713904749e+00,1.525776813677964250e-01
3.620000000000000000e+02,3.856487789653748610e+00,1.529600764884933017e-01
3.630000000000000000e+02,3.865384957264281773e+00,1.532801153186648391e-01
3.640000000000000000e+02,3.874440544314974311e+00,1.536108456142470657e-01
3.650000000000000000e+02,3.884396080205273716e+00,1.539800918046981548e-01
3.660000000000000000e+02,3.895366922732004689e+00,1.543936244289566828e-01
3.670000000000000000e+02,3.904314658143885008e+00,1.547358685373276532e-01
3.680000000000000000e+02,3.915336068471963582e+00,1.551633347338870206e-01
3.690000000000000000e+02,3.924407062899629040e+00,1.555198594882106766e-01
3.700000000000000000e+02,3.936458002058267347e+00,1.559997860882975373e-01
3.710000000000000000e+02,3.945448799113483229e+00,1.563623005469901850e-01
3.720000000000000000e+02,3.961412026840440692e+00,1.570147791259849657e-01
3.730000000000000000e+02,3.971448155164138072e+00,1.574304276370585287e-01
3.740000000000000000e+02,3.980395100454122481e+00,1.578042705329423534e-01
3.750000000000000000e+02,3.989318342087225577e+00,1.581800458467680082e-01
3.760000000000000000e+02,3.998354176090516354e+00,1.585633593786286155e-01
3.770000000000000000e+02,4.006279098707953068e+00,1.589017193708647802e-01
3.780000000000000000e+02,4.020253984683487047e+00,1.595029379970667183e-01
3.790000000000000000e+02,4.029298905088582572e+00,1.598948857240198584e-01
3.800000000000000000e+02,4.043342926730021603e+00,1.605073408256556533e-01
3.810000000000000000e+02,4.052293427568538497e+00,1.608998436043072855e-01
3.820000000000000000e+02,4.061343483765957885e+00,1.612982030844787307e-01
3.830000000000000000e+02,4.069420504848385356e+00,1.616548376050138958e-01
3.840000000000000000e+02,4.079449522075018209e+00,1.620988907974552085e-01
3.850000000000000000e+02,4.088586096620056232e+00,1.625043997883681146e-01
3.860000000000000000e+02,4.105604927200143806e+00,1.632614803131657299e-01
3.870000000000000000e+02,4.118560160868818265e+00,1.638386071485477824e-01
